candidate_id,dataset,feature_width,fmt_base_average_precision,fmt_base_f1,fmt_feature,fmt_spatial_average_precision,fmt_spatial_f1,gain_base_average_precision,gain_base_f1,gain_spatial_average_precision,gain_spatial_f1,group,raw_pca_base_average_precision,raw_pca_base_f1,raw_pca_spatial_average_precision,raw_pca_spatial_f1,robust_mean_gain,robust_min_gain
c11_aivd6w32,tangaroa,18,0.9774538865707065,0.9296724470134875,aivd6w32,0.9286529898010707,0.848966613672496,0.2529475975934654,0.18402784771035163,0.24381969282917626,0.3461951757853099,tangaroa,0.7245062889772411,0.7456445993031359,0.6848332969718944,0.5027714378871861,0.2567475784795758,0.18402784771035163
c12_aivd2w8log,tangaroa,10,0.9764650953571512,0.9178927384907452,aivd2w8log,0.9232307773811124,0.8470343392299687,0.3548682359005808,0.23120104053496715,0.2853805365973483,0.16712463268369337,tangaroa,0.6215968594565704,0.686691697955778,0.6378502407837641,0.6799097065462754,0.2596436114291474,0.16712463268369337
c13_aivdq2w8,tangaroa,20,0.975948967306631,0.9221153846153847,aivdq2w8,0.9243539455986591,0.8525441329179647,0.2505759163036666,0.17244651044319925,0.2426360558453352,0.3555105139331262,tangaroa,0.7253730510029645,0.7496688741721854,0.6817178897533239,0.4970336189848385,0.25529224913133186,0.17244651044319925
c14_aivdq4w16,tangaroa,28,0.978790121752651,0.9273255813953488,aivdq4w16,0.9240115683151006,0.8426610348468849,0.24542313227439794,0.17406754490534015,0.21503184591886138,0.17741765312186353,tangaroa,0.7333669894782531,0.7532580364900087,0.7089797223962392,0.6652433817250214,0.20298504405511575,0.17406754490534015
c15_akin2w8,tangaroa,40,0.9699072508439772,0.9079396005845105,akin2w8,0.9228132346266762,0.8308668076109936,0.23673847025066752,0.15514990101369508,0.20098854012119516,0.10864458538877142,tangaroa,0.7331687805933097,0.7527896995708154,0.721824694505481,0.7222222222222222,0.1753803741935823,0.10864458538877142
c16_akin4w16,tangaroa,56,0.9727972587096905,0.9116674539442607,akin4w16,0.9261198685285981,0.8429237947122862,0.24659816850025484,0.16764015018999456,0.21065804078641137,0.1440552133371774,tangaroa,0.7261990902094356,0.7440273037542662,0.7154618277421867,0.6988685813751088,0.19223789320345955,0.1440552133371774
c17_all_aivd2w8,tangaroa,171,0.9489148317652624,0.881578947368421,fmt_all+aivd2w8,0.8985971635380776,0.8039832285115304,0.22443306286218423,0.13747899364329375,0.2002042143501489,0.08273762328802459,tangaroa,0.7244817689030781,0.7440999537251273,0.6983929491879287,0.7212456052235058,0.16121347353591287,0.08273762328802459
c00_kin2,deltaWing_resampled,12,0.9901682767286755,0.9499736703528173,kin2,0.9759807645684008,0.9199793495095508,0.38162126985013967,0.26302302802692146,0.7729930449456583,0.7077815869689518,deltaWing,0.6085470068785358,0.6869506423258959,0.20298771962274237,0.21219776254059905,0.5313547324479178,0.26302302802692146
c01_kin4,deltaWing_resampled,28,0.9866680090648607,0.943437671609006,kin4,0.9743497192951557,0.8892561983471075,0.4208981843721439,0.35467072519196274,0.8765058648085245,0.6935711633051946,deltaWing,0.5657698246927169,0.5887669464170433,0.09784385448663113,0.19568503504191287,0.5864114844194565,0.35467072519196274
c02_kin6,deltaWing_resampled,44,0.9843646126644098,0.9389519178822259,kin6,0.9739408633596193,0.9072386058981233,0.33896563935440827,0.27752507386771563,0.8506597380364651,0.7046161076234512,deltaWing,0.6453989733100015,0.6614268440145102,0.1232811253231541,0.20262249827467219,0.54294163972051,0.27752507386771563
c03_all_kin2,deltaWing_resampled,173,0.9830022281024662,0.9416257501363884,fmt_all+kin2,0.9652257729242455,0.8916309012875536,0.25507958411890486,0.20049718701829644,0.5514677188657617,0.694488502828732,deltaWing,0.7279226439835613,0.7411285631180919,0.41375805405848376,0.19714239845882164,0.4253832482079237,0.20049718701829644
c04_all_kin4,deltaWing_resampled,189,0.9710040552652182,0.9323467230443975,fmt_all+kin4,0.9600973923214282,0.8956158663883089,0.23976682612790368,0.18675765076209805,0.5391738130209021,0.6995565926543894,deltaWing,0.7312372291373145,0.7455890722822994,0.4209235793005262,0.19605927373391957,0.4163137206413233,0.18675765076209805
c05_aivd1w3,deltaWing_resampled,8,0.9700136341485373,0.9087856743144935,aivd1w3,0.9624590490137476,0.8474970896391153,0.3094456661636641,0.20090688643570564,0.3101881533022882,0.17037746129997478,deltaWing,0.6605679679848732,0.7078787878787879,0.6522708957114594,0.6771196283391405,0.24772954180040818,0.17037746129997478
c06_aivd2w4,deltaWing_resampled,10,0.972456769298237,0.9143179255918827,aivd2w4,0.9667617509539487,0.8476744186046512,0.31828466059243354,0.20600986009764377,0.3358645930146227,0.20163750220942867,deltaWing,0.6541721087058034,0.708308065494239,0.630897157939326,0.6460369163952225,0.2654491539785322,0.20163750220942867
c07_aivd2w8,deltaWing_resampled,10,0.9755422394873903,0.9278119753777281,aivd2w8,0.9673389539984975,0.8532110091743119,0.3213701307815868,0.2195039098834891,0.33644179605917146,0.20717409277908938,deltaWing,0.6541721087058034,0.708308065494239,0.630897157939326,0.6460369163952225,0.2711224823758342,0.20717409277908938
c08_aivd4w8,deltaWing_resampled,14,0.9756719730310605,0.9268565047459519,aivd4w8,0.9677018525773713,0.8551803091013166,0.4507471015499519,0.39179864225446115,0.8804157670426276,0.666201700233205,deltaWing,0.5249248714811086,0.5350578624914908,0.08728608553474376,0.18897860886811163,0.5972908027700614,0.39179864225446115
c09_aivd4w16,deltaWing_resampled,14,0.9880964777382035,0.9440596696856686,aivd4w16,0.974577488104493,0.8929159802306426,0.46317160625709497,0.4090018071941778,0.8872914025697491,0.703937371362531,deltaWing,0.5249248714811086,0.5350578624914908,0.08728608553474376,0.18897860886811163,0.6158505468458881,0.4090018071941778
c10_aivd6w16,deltaWing_resampled,18,0.9876965036615744,0.9453961456102784,aivd6w16,0.9744762905038622,0.893523600439078,0.4423173154441363,0.37039614561027845,0.882392691435756,0.7008554637246347,deltaWing,0.545379188217438,0.575,0.09208359906810618,0.19266813671444322,0.5989904040537014,0.37039614561027845
c11_aivd6w32,deltaWing_resampled,18,0.9879986179887764,0.9460758142018153,aivd6w32,0.9771171987362748,0.9020251778872469,0.4426194297713384,0.37107581420181535,0.8850335996681686,0.7093570411728036,deltaWing,0.545379188217438,0.575,0.09208359906810618,0.19266813671444322,0.6020214712035314,0.37107581420181535
c12_aivd2w8log,deltaWing_resampled,10,0.975503353364429,0.9278119753777281,aivd2w8log,0.967275588008826,0.8523836875358989,0.3213312446586255,0.2195039098834891,0.33637843006949997,0.20634677114067634,deltaWing,0.6541721087058034,0.708308065494239,0.630897157939326,0.6460369163952225,0.27089008893807276,0.20634677114067634
c13_aivdq2w8,deltaWing_resampled,20,0.9835727511424365,0.9274583557227297,aivdq2w8,0.9742234539346047,0.9011223944414751,0.44187861017059316,0.3579132008117212,0.8812274256713712,0.7110272088986416,deltaWing,0.5416941409718433,0.5695451549110085,0.09299602826323351,0.1900951855428335,0.5980116113880818,0.3579132008117212
c14_aivdq4w16,deltaWing_resampled,28,0.9860052985139366,0.9399675500270417,aivdq4w16,0.9706571138892623,0.8951351351351351,0.42023547382121973,0.3512006036099984,0.8728132594026312,0.6994501000932223,deltaWing,0.5657698246927169,0.5887669464170433,0.09784385448663113,0.19568503504191287,0.5859248592317678,0.3512006036099984
c15_akin2w8,deltaWing_resampled,40,0.9832716378337558,0.9242028227914271,akin2w8,0.9694332882999046,0.9033635878270155,0.3570153805252144,0.2905394564547934,0.8507742780871275,0.7005131657985113,deltaWing,0.6262562573085414,0.6336633663366337,0.11865901021277714,0.20285042202850423,0.5497105702164117,0.2905394564547934
c16_akin4w16,deltaWing_resampled,56,0.9875669554544253,0.9361702127659575,akin4w16,0.9762935061676963,0.8962472406181016,0.3076537206353983,0.25877009350537306,0.7693953613597695,0.7025535469244079,deltaWing,0.679913234819027,0.6774001192605844,0.20689814480792676,0.19369369369369369,0.5095931806062372,0.25877009350537306
c17_all_aivd2w8,deltaWing_resampled,171,0.98163464468955,0.9349550502379693,fmt_all+aivd2w8,0.9673157449612582,0.8956927867151012,0.2529572785737163,0.19527615115540053,0.5464798752570954,0.7002540790812717,deltaWing,0.7286773661158337,0.7396788990825688,0.4208358697041628,0.1954387076338296,0.423741846016871,0.19527615115540053
c00_kin2,deltaWing_LBM,12,0.984823826340766,0.9320583794665325,kin2,0.9732221348521468,0.8863753213367609,0.41659098761980495,0.33296218837550595,0.5956225794974079,0.6138677684666702,deltaWing,0.5682328387209611,0.5990961910910265,0.3775995553547389,0.27250755287009065,0.48976088098984727,0.33296218837550595
c01_kin4,deltaWing_LBM,28,0.985340150199647,0.9344262295081968,kin4,0.9743970517512498,0.9041501976284585,0.42993545357699714,0.42031211539408264,0.5629686040173543,0.6341236724295195,deltaWing,0.5554046966226499,0.5141141141141141,0.41142844773389553,0.270026525198939,0.5118349613544884,0.42031211539408264
c02_kin6,deltaWing_LBM,44,0.9816741016538878,0.9269020387866733,kin6,0.9730782443591898,0.8943911066195048,0.3658424508536171,0.3481123443588723,0.48713395814624577,0.5666575375066254,deltaWing,0.6158316508002707,0.578789694427801,0.485944286212944,0.32773356911287943,0.4419365727163401,0.3481123443588723
c03_all_kin2,deltaWing_LBM,173,0.972860185404788,0.9140958709065021,fmt_all+kin2,0.9625949962402066,0.8896353166986565,0.2836308791666775,0.23080975192633213,0.43819596698144947,0.4816156191960184,deltaWing,0.6892293062381105,0.68328611898017,0.5243990292587571,0.40801969750263806,0.35856305431761937,0.23080975192633213
c04_all_kin4,deltaWing_LBM,189,0.9726538409371591,0.919605077574048,fmt_all+kin4,0.9617852411222383,0.8963531669865643,0.2832924158619775,0.24291334825073974,0.4338014963578418,0.4634659776940213,deltaWing,0.6893614250751816,0.6766917293233082,0.5279837447643965,0.432887189292543,0.3558683095411451,0.24291334825073974
c05_aivd1w3,deltaWing_LBM,8,0.9686237734339621,0.9044334975369458,aivd1w3,0.9606913459459545,0.8720626631853786,0.30165192932638873,0.20549081528875435,0.287049980107834,0.17344007365369818,deltaWing,0.6669718441075734,0.6989426822481914,0.6736413658381205,0.6986225895316804,0.24190819959416882,0.17344007365369818
c06_aivd2w4,deltaWing_LBM,10,0.9705418713461501,0.9056974459724951,aivd2w4,0.9626528827675774,0.8746081504702194,0.39449600549175645,0.3035999752753946,0.5609633457731747,0.5832530801740783,deltaWing,0.5760458658543937,0.6020974706971005,0.4016895369944027,0.2913550702961412,0.460578101678601,0.3035999752753946
c07_aivd2w8,deltaWing_LBM,10,0.9686485948731991,0.9128919860627178,aivd2w8,0.9631482857315014,0.8746776689014956,0.39260272901880544,0.3107945153656173,0.5614587487370987,0.5833225986053543,deltaWing,0.5760458658543937,0.6020974706971005,0.4016895369944027,0.2913550702961412,0.46204464793171895,0.3107945153656173
c08_aivd4w8,deltaWing_LBM,14,0.9712701589681207,0.9148296593186372,aivd4w8,0.9640276828777289,0.8735751295336788,0.42556052749207707,0.3149650689327198,0.5359988604521082,0.5285730207188327,deltaWing,0.5457096314760437,0.5998645903859174,0.4280288224256207,0.34500210881484605,0.45127436939893445,0.3149650689327198
c09_aivd4w16,deltaWing_LBM,14,0.9799079357791993,0.9245283018867925,aivd4w16,0.9672800090676937,0.8831967213114754,0.43419830430315565,0.32466371150087503,0.539251186642073,0.5381946124966294,deltaWing,0.5457096314760437,0.5998645903859174,0.4280288224256207,0.34500210881484605,0.45907695373568325,0.32466371150087503
c10_aivd6w16,deltaWing_LBM,18,0.9801495350794452,0.9250749250749251,aivd6w16,0.9667592959222064,0.8761609907120743,0.4549001270537112,0.431971476799063,0.6086753225474144,0.6100402128205697,deltaWing,0.525249408025734,0.49310344827586206,0.35808397337479203,0.2661207778915046,0.5263967848051896,0.431971476799063
c11_aivd6w32,deltaWing_LBM,18,0.9806331694966889,0.9282533399307273,aivd6w32,0.9696765157183607,0.8960321446509292,0.45538376147095483,0.4351498916548653,0.6115925423435686,0.6299113667594245,deltaWing,0.525249408025734,0.49310344827586206,0.35808397337479203,0.2661207778915046,0.5330093905572033,0.4351498916548653
c12_aivd2w8log,deltaWing_LBM,10,0.9684962674449776,0.9126984126984127,aivd2w8log,0.9630681880096958,0.874806800618238,0.392450401590584,0.31060094200131216,0.5613786510152932,0.5834517303220967,deltaWing,0.5760458658543937,0.6020974706971005,0.4016895369944027,0.2913550702961412,0.4619704312323215,0.31060094200131216
c13_aivdq2w8,deltaWing_LBM,20,0.9821142725994884,0.9258160237388724,aivdq2w8,0.9733519316231976,0.9022784810126582,0.4511596844060516,0.4280270155266172,0.6008271703941885,0.6407314581968541,deltaWing,0.5309545881934368,0.4977890082122552,0.37252476122900907,0.2615470228158041,0.5301863321309279,0.4280270155266172
c14_aivdq4w16,deltaWing_LBM,28,0.985068378525894,0.9354527938342967,aivdq4w16,0.9742274104798948,0.9058473736372646,0.4296636819032441,0.4213386797201826,0.5627989627459993,0.6358208484383256,deltaWing,0.5554046966226499,0.5141141141141141,0.41142844773389553,0.270026525198939,0.5124055432019379,0.4213386797201826
c15_akin2w8,deltaWing_LBM,40,0.9804260712914534,0.9257255287752091,akin2w8,0.9729609560738263,0.8956433637284701,0.3653444056452996,0.34771134437804596,0.484383663159082,0.579532252617359,deltaWing,0.6150816656461539,0.5780141843971631,0.4885772929147443,0.3161111111111111,0.4442429164499466,0.34771134437804596
c16_akin4w16,deltaWing_LBM,56,0.9832710902298513,0.9296187683284457,akin4w16,0.9739827079516639,0.9009009009009009,0.3422369076252454,0.3213834742107986,0.4950810482256033,0.5789553305476873,deltaWing,0.6410341826046059,0.6082352941176471,0.4789016597260606,0.32194557035321364,0.4344141901523336,0.3213834742107986
c17_all_aivd2w8,deltaWing_LBM,171,0.9725789250589033,0.9184549356223176,fmt_all+aivd2w8,0.9615968690484158,0.8910696761530913,0.2813078974001225,0.23033062929601356,0.4302263585851773,0.500102369108939,deltaWing,0.6912710276587808,0.6881243063263041,0.5313705104632385,0.39096730704415233,0.3604918135975631,0.23033062929601356
c00_kin2,f22raptor,12,0.7439988348501807,0.7324364723467862,kin2,0.7991770158706268,0.7411712114438981,0.19171024303122863,0.0631256146373167,0.26670121171918637,0.07045537630290022,f22raptor,0.5522885918189521,0.6693108577094695,0.5324758041514405,0.6707158351409979,0.14799811142265798,0.0631256146373167
c01_kin4,f22raptor,28,0.8080298154424281,0.7955974842767296,kin4,0.85087196089833,0.7915712322491983,0.11659326538657999,0.09674233245990527,0.18792375539334694,0.10662780318044285,f22raptor,0.6914365500558481,0.6988551518168243,0.662948205504983,0.6849434290687555,0.12697178910506876,0.09674233245990527
c02_kin6,f22raptor,44,0.8350330996778766,0.8114224137931034,kin6,0.8519431540164235,0.8046948356807512,0.13617848832792456,0.10377623688155924,0.17693448539992485,0.11903065330460039,f22raptor,0.6988546113499521,0.7076461769115442,0.6750086686164987,0.6856641823761508,0.13397996597850226,0.10377623688155924
c03_all_kin2,f22raptor,173,0.7042312386416993,0.7051218299353555,fmt_all+kin2,0.7658629146062341,0.7389593353738522,0.02891517567206392,0.02072644609190344,0.11120746390290004,0.06787180221735345,f22raptor,0.6753160629696354,0.6843953838434521,0.6546554507033341,0.6710875331564987,0.05718022197105521,0.02072644609190344
c04_all_kin4,f22raptor,189,0.7443564702159653,0.737441740031072,fmt_all+kin4,0.8098051932993197,0.7626423690205011,0.06744338009108719,0.051699741970936186,0.15152930314153523,0.10082107787043693,f22raptor,0.6769130901248781,0.6857419980601358,0.6582758901577844,0.6618212911500642,0.09287337576849888,0.051699741970936186
c05_aivd1w3,f22raptor,8,0.978783754578557,0.9283314669652856,aivd1w3,0.9716045758018097,0.8955938697318008,0.45913166746142275,0.2488907626669945,0.4652184491517668,0.2379484028847101,f22raptor,0.5196520871171343,0.6794407042982911,0.5063861266500429,0.6576454668470907,0.35279732054122354,0.2379484028847101
c06_aivd2w4,f22raptor,10,0.9794125208235333,0.9291784702549575,aivd2w4,0.9718126024542616,0.8921001926782274,0.43946035068790734,0.26352343737685935,0.42512956302340654,0.21662683292481477,f22raptor,0.5399521701356259,0.6656550328780981,0.5466830394308551,0.6754733597534126,0.336185046003247,0.21662683292481477
c07_aivd2w8,f22raptor,10,0.9782767836408685,0.9256756756756757,aivd2w8,0.9719836254938042,0.8957232099951946,0.43832461350524254,0.26002064279757753,0.4253005860629492,0.220249850241782,f22raptor,0.5399521701356259,0.6656550328780981,0.5466830394308551,0.6754733597534126,0.3359739231518878,0.220249850241782
c08_aivd4w8,f22raptor,14,0.9781659866476895,0.925238898257448,aivd4w8,0.9719486867066481,0.8962536023054755,0.43772017372993044,0.25664266092025556,0.44678951240723785,0.22227637750581286,f22raptor,0.5404458129177591,0.6685962373371924,0.5251591742994103,0.6739772247996626,0.3408571811408092,0.22227637750581286
c09_aivd4w16,f22raptor,14,0.978377934022253,0.9306818181818182,aivd4w16,0.9720442523229524,0.8977436389822372,0.437932121104494,0.26208558084462574,0.44688507802354216,0.2237664141825746,f22raptor,0.5404458129177591,0.6685962373371924,0.5251591742994103,0.6739772247996626,0.3426672985388091,0.2237664141825746
c10_aivd6w16,f22raptor,18,0.977239384751744,0.9303904923599321,aivd6w16,0.9715236237654382,0.8973128598848369,0.4139728649190174,0.24239836637568013,0.40779692743118545,0.2000572852707717,f22raptor,0.5632665198327266,0.687992125984252,0.5637266963342528,0.6972555746140652,0.3160563609991637,0.2000572852707717
c11_aivd6w32,f22raptor,18,0.9781329924312115,0.9253731343283582,aivd6w32,0.9706222480433615,0.9090056285178236,0.41486647259848497,0.23738100834410625,0.40689555170910874,0.21175005390375845,f22raptor,0.5632665198327266,0.687992125984252,0.5637266963342528,0.6972555746140652,0.3177232716388646,0.21175005390375845
c12_aivd2w8log,f22raptor,10,0.9790336681574494,0.9252232142857143,aivd2w8log,0.9716510373236342,0.9035004730368968,0.4390814980218235,0.25956818140761617,0.42496799789277917,0.22802711328348424,f22raptor,0.5399521701356259,0.6656550328780981,0.5466830394308551,0.6754733597534126,0.33791119765142574,0.22802711328348424
c13_aivdq2w8,f22raptor,20,0.9742272436247456,0.9245388485187256,aivdq2w8,0.9681451191166225,0.8975702715578847,0.3950598356405689,0.236795657857247,0.38981203607851267,0.1945706940335924,f22raptor,0.5791674079841767,0.6877431906614786,0.5783330830381098,0.7029995775242923,0.30405955590248024,0.1945706940335924
c14_aivdq4w16,f22raptor,28,0.9701765845226463,0.9243027888446215,aivdq4w16,0.9715315727621245,0.8967834853576572,0.2787400344667982,0.22544763702779713,0.3085833672571415,0.21184005628890168,f22raptor,0.6914365500558481,0.6988551518168243,0.662948205504983,0.6849434290687555,0.25615277376015966,0.21184005628890168
c15_akin2w8,f22raptor,40,0.9735400593613377,0.9255918827508456,akin2w8,0.9679606182330924,0.8963210702341137,0.26852698374593775,0.2172381944264684,0.28982086808677776,0.21256781219762366,f22raptor,0.7050130756153999,0.7083536883243772,0.6781397501463147,0.68375325803649,0.2470384646142019,0.21256781219762366
c16_akin4w16,f22raptor,56,0.9710733023861032,0.9248035914702581,akin4w16,0.9681834029075126,0.8992907801418439,0.2946171915634259,0.2208528474989908,0.3049958981021087,0.217981950020822,f22raptor,0.6764561108226773,0.7039507439712673,0.6631875048054039,0.681308830121022,0.2596119717963369,0.217981950020822
c17_all_aivd2w8,f22raptor,171,0.9804214460542368,0.926775956284153,fmt_all+aivd2w8,0.9668113705021122,0.9044048734770385,0.30658196843652397,0.23825136612021858,0.3148175138777154,0.23137798709369073,f22raptor,0.6738394776177128,0.6885245901639344,0.6519938566243968,0.6730268863833477,0.27275720888203714,0.23137798709369073
c00_kin2,boeing747,12,0.9607150460216043,0.8911371914204775,kin2,0.9566595871586613,0.8774289985052317,0.48795065552461486,0.2523384901217762,0.4367563456199933,0.2021927036092015,boeing747,0.47276439049698943,0.6387987012987013,0.519903241538668,0.6752362948960302,0.34480954871889646,0.2021927036092015
c01_kin4,boeing747,28,0.9642989291792864,0.9012345679012346,kin4,0.9573073947076717,0.8796711509715994,0.45426340955829747,0.23030294055217415,0.4045356662943034,0.1761870887032525,boeing747,0.5100355196209889,0.6709316273490604,0.5527717284133683,0.7034840622683469,0.3163222762770069,0.1761870887032525
c02_kin6,boeing747,44,0.9626582689885762,0.8985985160758451,kin6,0.956438938475523,0.8779571911378145,0.44657341016049545,0.2244231339358611,0.40018985481898006,0.17320941665710232,boeing747,0.5160848588280808,0.674175382139984,0.5562490836565429,0.7047477744807121,0.3110989538931097,0.17320941665710232
c03_all_kin2,boeing747,173,0.9593223852417101,0.8860040567951318,fmt_all+kin2,0.9479008429333475,0.868815592203898,0.41744926594406284,0.20943904876944963,0.41708531849164876,0.2327323231213999,boeing747,0.5418731192976473,0.6765650080256822,0.5308155244416988,0.6360832690824981,0.3191764890816403,0.20943904876944963
c04_all_kin4,boeing747,189,0.9613686001651522,0.8884381338742393,fmt_all+kin4,0.9511224833496419,0.8743979251574657,0.4215005484784151,0.21796505067684946,0.42304414570465176,0.2399851276545395,boeing747,0.5398680516867371,0.6704730831973899,0.5280783376449901,0.6344127975029262,0.32562371812861396,0.21796505067684946
c05_aivd1w3,boeing747,8,0.9564911523914659,0.8816394813885403,aivd1w3,0.9485148774023406,0.8766404199475065,0.46901478697107024,0.2261071223071207,0.41854038456286125,0.18773487272111966,boeing747,0.48747636542039563,0.6555323590814196,0.5299744928394794,0.6889055472263869,0.32534929164054294,0.18773487272111966
c06_aivd2w4,boeing747,10,0.9584471750931096,0.884046052631579,aivd2w4,0.9497188186817982,0.8793167471221686,0.4863837780687026,0.24836140532867446,0.4308588121129615,0.20187255928537107,boeing747,0.472063397024407,0.6356846473029045,0.5188600065688367,0.6774441878367975,0.34186913869892743,0.20187255928537107
c07_aivd2w8,boeing747,10,0.9579376246875426,0.8841237113402062,aivd2w8,0.9511694437494773,0.8811032426388371,0.4858742276631356,0.24843906403730165,0.43230943718064063,0.2036590548020396,boeing747,0.472063397024407,0.6356846473029045,0.5188600065688367,0.6774441878367975,0.34257044592077934,0.2036590548020396
c08_aivd4w8,boeing747,14,0.9586098514526147,0.8851655087862689,aivd4w8,0.9516491325464925,0.8817843866171003,0.4881454934866374,0.24552586914662922,0.4323965089682028,0.20022437147132222,boeing747,0.4704643579659773,0.6396396396396397,0.5192526235782897,0.6815600151457781,0.34157306076819793,0.20022437147132222
c09_aivd4w16,boeing747,14,0.9601559293189779,0.891746163417669,aivd4w16,0.9522252094508757,0.8749530604581299,0.48969157135300057,0.25210652377802933,0.432972585872586,0.1933930453123518,boeing747,0.4704643579659773,0.6396396396396397,0.5192526235782897,0.6815600151457781,0.34204093157899196,0.1933930453123518
c10_aivd6w16,boeing747,18,0.9592800320478503,0.8881412952060556,aivd6w16,0.95212909692242,0.8709187547456341,0.48744771122129826,0.24957702141640614,0.4246293482704646,0.183901753200039,boeing747,0.471832320826552,0.6385642737896494,0.5274997486519554,0.6870170015455951,0.336388958527052,0.183901753200039
c11_aivd6w32,boeing747,18,0.9618874560064522,0.8966925275622704,aivd6w32,0.9544270223135723,0.8772455089820359,0.4900551351799002,0.25812825377262094,0.426927273661617,0.19022850743644082,boeing747,0.471832320826552,0.6385642737896494,0.5274997486519554,0.6870170015455951,0.34133479251264476,0.19022850743644082
c12_aivd2w8log,boeing747,10,0.9579083532975714,0.8837592745259687,aivd2w8log,0.9511744600916837,0.8811032426388371,0.4858449562731644,0.24807462722306417,0.43231445352284703,0.2036590548020396,boeing747,0.472063397024407,0.6356846473029045,0.5188600065688367,0.6774441878367975,0.3424732729552788,0.2036590548020396
c13_aivdq2w8,boeing747,20,0.9640456231988135,0.9015245158632056,aivdq2w8,0.9537953740018302,0.8846726190476191,0.4909405226891305,0.26260059825076343,0.42338608874877937,0.197584600435754,boeing747,0.47310510050968296,0.6389239176124422,0.5304092852530509,0.6870880186118651,0.3436279525311068,0.197584600435754
c14_aivdq4w16,boeing747,28,0.9631652376198211,0.8985626283367556,aivdq4w16,0.9547635433264952,0.8856932153392331,0.45312971799883217,0.22763100098769518,0.40199181491312685,0.18220915307088614,boeing747,0.5100355196209889,0.6709316273490604,0.5527717284133683,0.7034840622683469,0.3162404217426351,0.18220915307088614
c15_akin2w8,boeing747,40,0.9624615183193593,0.8897028897028897,akin2w8,0.9528032202241826,0.8776871756856931,0.44856083024776505,0.22330417587652318,0.39325159933860787,0.17210904491362067,boeing747,0.5139006880715943,0.6663987138263665,0.5595516208855748,0.7055781307720724,0.30930641259412917,0.17210904491362067
c16_akin4w16,boeing747,56,0.9633607658312332,0.893113645965357,akin4w16,0.956035049097497,0.8801512287334594,0.4509938053861675,0.21831689799787735,0.40467208915651953,0.18633524079982444,boeing747,0.5123669604450657,0.6747967479674797,0.5513629599409775,0.693815987933635,0.31507950833509724,0.18633524079982444
c17_all_aivd2w8,boeing747,171,0.9608594355494262,0.8882591093117409,fmt_all+aivd2w8,0.9482192499759616,0.8774674115456238,0.41934756670513584,0.2124082179016923,0.41469727979990334,0.23951630560848758,boeing747,0.5415118688442904,0.6758508914100486,0.5335219701760583,0.6379511059371362,0.32149234250380476,0.2124082179016923
c00_kin2,smokeBuoyancy,12,0.9527568287265552,0.8881118881118881,kin2,0.9365602645955189,0.8084022915340547,0.31378266767151364,0.2464823527840715,0.29098927509636474,0.17635315697235732,smokeBuoyancy,0.6389741610550416,0.6416295353278166,0.6455709894991541,0.6320491345616974,0.25690186313107677,0.17635315697235732
c01_kin4,smokeBuoyancy,28,0.9544344925413042,0.8916494133885439,kin4,0.9318829792595574,0.8179519595448799,0.234922718058575,0.1870423673180832,0.27979903442069853,0.1824178747354327,smokeBuoyancy,0.7195117744827292,0.7046070460704607,0.6520839448388589,0.6355340848094472,0.22104549863319736,0.1824178747354327
c02_kin6,smokeBuoyancy,44,0.9523454292674436,0.8951612903225806,kin6,0.9322471690032559,0.8277571251548946,0.22550042197938114,0.20179112457672432,0.4974746115465271,0.34722021240321677,smokeBuoyancy,0.7268450072880625,0.6933701657458563,0.43477255745672877,0.48053691275167787,0.31799659262646235,0.20179112457672432
c03_all_kin2,smokeBuoyancy,173,0.9351662867362526,0.8711656441717791,fmt_all+kin2,0.9224354626228618,0.7969735182849937,0.2138797526715136,0.18270410571024065,0.4492988913819385,0.27424624555772104,smokeBuoyancy,0.721286534064739,0.6884615384615385,0.4731365712409233,0.5227272727272727,0.28003224883035344,0.18270410571024065
c04_all_kin4,smokeBuoyancy,189,0.9422167925687758,0.8783140720598233,fmt_all+kin4,0.9246335068463747,0.8037735849056604,0.21905770006678527,0.18540068623305161,0.4668521971714497,0.3004623266275147,smokeBuoyancy,0.7231590925019905,0.6929133858267716,0.457781309674925,0.5033112582781457,0.2929432275247003,0.18540068623305161
c05_aivd1w3,smokeBuoyancy,8,0.9690534069962753,0.9114093959731544,aivd1w3,0.9428417299065065,0.8081580624601657,0.3211936017051077,0.28306714998384963,0.29223486370839713,0.18540357144220165,smokeBuoyancy,0.6478598052911676,0.6283422459893048,0.6506068661981094,0.6227544910179641,0.27047479670988905,0.18540357144220165
c06_aivd2w4,smokeBuoyancy,10,0.9667052841348099,0.9076517150395779,aivd2w4,0.943550947338926,0.8095838587641866,0.3052205829135215,0.27627663434235383,0.2889861894332514,0.18653811469933423,smokeBuoyancy,0.6614847012212884,0.631375080697224,0.6545647579056746,0.6230457440648524,0.26425538034711527,0.18653811469933423
c07_aivd2w8,smokeBuoyancy,10,0.9616558555736354,0.898921832884097,aivd2w8,0.9392936746260826,0.8128950695322377,0.300171154352347,0.26754675218687296,0.284728916720408,0.1898493254673853,smokeBuoyancy,0.6614847012212884,0.631375080697224,0.6545647579056746,0.6230457440648524,0.2605740371817533,0.1898493254673853
